user_id,top_concept_names,top_concept_acts,overlap,new_items,popular_before,popular_after
856,contemporary|popularity|Documentary,+0.638|+0.391|+0.252,14,6,4,9
854,Drama|modern|popularity,+0.749|+0.458|+0.280,6,14,2,6
853,Adventure|Fantasy|Animation,+0.814|+0.382|+0.328,15,5,1,1
852,Comedy|popularity|Animation,+0.806|+0.487|+0.196,5,15,13,14
851,Comedy|popularity|Animation,+0.648|+0.559|+0.246,12,8,20,18
850,niche|modern|contemporary,+0.392|+0.220|+0.205,8,12,0,0
849,contemporary|popularity|Animation,+0.710|+0.405|+0.230,15,5,8,9
848,retro|popularity|Documentary,+0.584|+0.410|+0.230,8,12,19,17
847,Comedy|popularity|Musical,+0.830|+0.363|+0.229,7,13,17,13
845,modern|popularity|Documentary,+0.510|+0.503|+0.266,8,12,20,19
846,popularity|Documentary|classic,+0.510|+0.358|+0.347,11,9,20,20
844,Mystery|Crime|popularity,+0.947|+0.311|+0.310,15,5,2,2
842,contemporary|popularity|Crime,+0.586|+0.507|+0.254,10,10,7,14
841,contemporary|popularity|Crime,+0.828|+0.428|+0.257,11,9,10,12
843,Drama|popularity|War,+0.664|+0.438|+0.193,11,9,13,12
840,Mystery|classic|popularity,+0.674|+0.432|+0.319,14,6,2,4
839,classic|Documentary|niche,+0.373|+0.349|+0.307,11,9,12,18
838,contemporary|Documentary|popularity,+0.636|+0.527|+0.331,11,9,2,8
837,Comedy|popularity|Musical,+0.644|+0.313|+0.287,13,7,13,11
836,Musical|Animation|classic,+0.824|+0.493|+0.335,13,7,1,3
835,Sci-Fi|classic|Musical,+0.609|+0.526|+0.332,11,9,0,2
834,Romance|popularity|Musical,+0.907|+0.328|+0.308,9,11,8,5
833,popularity|modern|Thriller,+0.683|+0.376|+0.203,11,9,19,19
832,Comedy|popularity|Musical,+0.877|+0.215|+0.167,4,16,6,4
831,Crime|Mystery|popularity,+0.924|+0.326|+0.273,12,8,3,6
830,Horror|popularity|Sci-Fi,+0.844|+0.319|+0.280,7,13,9,4
829,popularity|retro|Documentary,+0.430|+0.306|+0.268,4,16,13,8
828,Romance|modern|popularity,+0.792|+0.379|+0.270,11,9,2,2
827,popularity|retro|Fantasy,+0.450|+0.382|+0.268,6,14,12,6
826,contemporary|Documentary|popularity,+0.566|+0.407|+0.395,14,6,5,9
825,classic|popularity|Documentary,+0.460|+0.311|+0.275,4,16,6,15
824,Action|popularity|retro,+0.685|+0.442|+0.425,9,11,18,11
823,Documentary|popularity|contemporary,+0.934|+0.294|+0.284,15,5,0,3
822,classic|popularity|Comedy,+0.408|+0.370|+0.350,12,8,9,13
821,contemporary|Crime|Documentary,+0.720|+0.281|+0.276,12,8,2,7
820,contemporary|Sci-Fi|popularity,+0.722|+0.634|+0.367,8,12,5,3
819,Western|popularity|modern,+0.574|+0.468|+0.313,13,7,17,18
818,Thriller|modern|popularity,+0.684|+0.411|+0.391,13,7,13,14
817,Crime|Mystery|contemporary,+0.818|+0.316|+0.276,15,5,2,5
816,Action|popularity|Sci-Fi,+0.579|+0.475|+0.404,4,16,15,0
814,popularity|War|classic,+0.443|+0.371|+0.366,16,4,13,15
815,popularity|Western|contemporary,+0.401|+0.399|+0.336,15,5,8,7
813,popularity|contemporary|Comedy,+0.521|+0.314|+0.297,9,11,17,13
811,popularity|modern|Documentary,+0.482|+0.296|+0.296,12,8,20,18
810,retro|popularity|Fantasy,+0.337|+0.332|+0.239,16,4,12,9
809,Comedy|modern|popularity,+0.776|+0.356|+0.355,9,11,10,11
808,modern|popularity|Documentary,+0.465|+0.429|+0.337,8,12,20,20
807,Animation|Musical|Fantasy,+0.876|+0.423|+0.364,17,3,1,3
812,contemporary|popularity|Animation,+0.820|+0.383|+0.353,8,12,3,11
806,popularity|classic|Musical,+0.373|+0.349|+0.330,11,9,14,13
805,Romance|Musical|Adventure,+0.867|+0.309|+0.265,12,8,1,0
804,contemporary|popularity|Animation,+0.686|+0.578|+0.262,12,8,13,15
803,Fantasy|popularity|Adventure,+0.874|+0.459|+0.338,11,9,11,11
802,Animation|Musical|popularity,+0.959|+0.462|+0.323,9,11,1,0
801,Sci-Fi|popularity|Fantasy,+0.831|+0.395|+0.391,11,9,15,12
800,Musical|classic|Romance,+0.711|+0.628|+0.362,15,5,3,6
799,contemporary|Horror|Sci-Fi,+0.809|+0.275|+0.252,13,7,1,4
798,Adventure|Fantasy|Animation,+0.807|+0.524|+0.427,10,10,0,2
797,Romance|Musical|popularity,+0.947|+0.324|+0.265,4,16,6,3
796,Musical|classic|Animation,+0.892|+0.416|+0.373,16,4,1,2
795,popularity|retro|Drama,+0.478|+0.277|+0.218,8,12,15,10
794,Comedy|modern|popularity,+0.675|+0.389|+0.383,11,9,13,12
793,popularity|Animation|classic,+0.416|+0.291|+0.254,1,19,7,4
792,Sci-Fi|popularity|Fantasy,+0.714|+0.414|+0.278,7,13,16,10
791,popularity|Fantasy|Adventure,+0.262|+0.203|+0.200,12,8,1,1
790,Sci-Fi|popularity|Action,+0.596|+0.523|+0.289,12,8,20,18
789,retro|popularity|Comedy,+0.517|+0.493|+0.375,13,7,18,19
788,Sci-Fi|popularity|Fantasy,+0.581|+0.436|+0.289,9,11,10,4
786,Sci-Fi|popularity|Action,+0.828|+0.327|+0.311,12,8,13,7
787,popularity|modern|Animation,+0.480|+0.380|+0.309,13,7,19,18
785,Action|popularity|Adventure,+0.743|+0.337|+0.315,12,8,1,1
784,popularity|modern|contemporary,+0.599|+0.334|+0.266,14,6,20,20
783,Animation|Musical|Fantasy,+0.888|+0.437|+0.374,16,4,0,1
782,contemporary|popularity|Sci-Fi,+0.674|+0.322|+0.282,13,7,6,5
781,popularity|Action|retro,+0.420|+0.397|+0.342,5,15,15,9
780,Thriller|Mystery|popularity,+0.474|+0.344|+0.342,11,9,11,4
779,popularity|contemporary|classic,+0.314|+0.307|+0.257,16,4,5,4
778,popularity|Drama|retro,+0.662|+0.267|+0.244,6,14,18,19
777,popularity|Action|Sci-Fi,+0.682|+0.496|+0.239,5,15,19,10
775,contemporary|popularity|Animation,+0.823|+0.475|+0.271,12,8,6,4
776,Sci-Fi|popularity|Fantasy,+0.655|+0.366|+0.260,9,11,17,10
774,contemporary|popularity|Crime,+0.725|+0.476|+0.274,11,9,7,10
773,Sci-Fi|popularity|Fantasy,+0.605|+0.448|+0.282,13,7,19,16
772,Sci-Fi|popularity|Horror,+0.661|+0.282|+0.274,15,5,1,1
771,Mystery|classic|popularity,+0.274|+0.221|+0.199,16,4,4,4
770,popularity|War|Animation,+0.686|+0.342|+0.293,6,14,20,19
769,popularity|classic|War,+0.402|+0.361|+0.280,5,15,13,13
768,Fantasy|popularity|Animation,+0.655|+0.460|+0.286,14,6,6,6
767,Thriller|popularity|Mystery,+0.828|+0.347|+0.287,7,13,9,6
766,Comedy|retro|popularity,+0.621|+0.482|+0.367,13,7,11,13
765,Fantasy|popularity|Sci-Fi,+0.748|+0.518|+0.322,13,7,9,7
764,retro|Fantasy|popularity,+0.615|+0.235|+0.212,13,7,0,0
763,popularity|Animation|contemporary,+0.670|+0.278|+0.235,10,10,20,20
762,Action|popularity|Adventure,+0.804|+0.585|+0.298,3,17,18,10
761,popularity|Sci-Fi|Action,+0.657|+0.429|+0.197,6,14,17,16
760,popularity|Drama|contemporary,+0.416|+0.352|+0.347,13,7,14,10
759,Romance|Musical|Comedy,+0.780|+0.307|+0.259,15,5,0,0
758,popularity|Drama|modern,+0.571|+0.524|+0.390,10,10,12,13
757,Thriller|Mystery|popularity,+0.687|+0.318|+0.286,13,7,2,2
756,popularity|Comedy|contemporary,+0.488|+0.342|+0.303,11,9,20,19
755,popularity|Drama|retro,+0.676|+0.278|+0.216,3,17,17,16
754,Thriller|popularity|Crime,+0.639|+0.504|+0.249,10,10,14,11
753,popularity|Fantasy|Animation,+0.360|+0.320|+0.281,9,11,2,2
752,Mystery|popularity|Drama,+0.496|+0.341|+0.322,5,15,1,2
751,popularity|contemporary|Sci-Fi,+0.401|+0.354|+0.279,12,8,14,9
750,Drama|popularity|classic,+0.557|+0.288|+0.216,11,9,9,6
749,Romance|Musical|classic,+0.521|+0.441|+0.372,11,9,9,13
748,popularity|classic|Animation,+0.393|+0.338|+0.326,12,8,16,19
855,Comedy|popularity|Musical,+0.867|+0.292|+0.174,8,12,8,8
747,Sci-Fi|popularity|Action,+0.672|+0.493|+0.423,3,17,16,13
746,contemporary|popularity|Crime,+0.820|+0.445|+0.273,9,11,4,7
745,contemporary|Crime|popularity,+0.738|+0.254|+0.250,14,6,2,3
744,popularity|contemporary|Sci-Fi,+0.332|+0.268|+0.258,15,5,8,5
743,modern|popularity|Documentary,+0.426|+0.344|+0.308,12,8,12,14
742,Sci-Fi|popularity|Fantasy,+0.812|+0.479|+0.320,8,12,16,14
741,Horror|contemporary|Mystery,+0.764|+0.272|+0.238,8,12,0,0
740,contemporary|popularity|Sci-Fi,+0.425|+0.349|+0.295,13,7,9,5
739,popularity|Comedy|Fantasy,+0.508|+0.392|+0.176,13,7,9,6
738,contemporary|popularity|Horror,+0.867|+0.327|+0.282,11,9,2,5
737,Animation|popularity|Musical,+0.793|+0.455|+0.366,9,11,6,2
736,popularity|modern|Animation,+0.571|+0.267|+0.238,13,7,11,8
735,retro|popularity|Documentary,+0.647|+0.431|+0.186,7,13,13,11
734,contemporary|popularity|Western,+0.286|+0.283|+0.220,16,4,4,4
733,Comedy|popularity|Documentary,+0.821|+0.373|+0.211,10,10,17,14
732,retro|Horror|Fantasy,+0.573|+0.243|+0.191,16,4,0,0
731,Comedy|Documentary|Fantasy,+0.488|+0.253|+0.210,16,4,0,0
730,Action|popularity|modern,+0.747|+0.413|+0.276,11,9,19,18
729,Mystery|popularity|Thriller,+0.811|+0.472|+0.244,6,14,6,3
728,popularity|modern|Documentary,+0.456|+0.261|+0.225,13,7,18,17
727,popularity|Drama|modern,+0.737|+0.197|+0.176,8,12,14,18
726,Romance|modern|Musical,+0.808|+0.453|+0.267,10,10,4,5
725,popularity|Documentary|classic,+0.343|+0.319|+0.257,14,6,19,17
724,Thriller|modern|Mystery,+0.804|+0.436|+0.279,6,14,7,10
723,popularity|contemporary|Thriller,+0.519|+0.295|+0.293,15,5,18,15
722,popularity|modern|Animation,+0.619|+0.458|+0.175,9,11,19,20
721,classic|popularity|Western,+0.440|+0.392|+0.253,3,17,6,14
720,Adventure|Fantasy|Sci-Fi,+0.863|+0.326|+0.323,6,14,9,15
719,Comedy|popularity|modern,+0.597|+0.521|+0.363,14,6,16,19
718,popularity|Comedy|retro,+0.474|+0.438|+0.426,12,8,6,2
717,contemporary|popularity|Horror,+0.558|+0.331|+0.323,11,9,5,5
716,Animation|Musical|Fantasy,+0.922|+0.516|+0.389,18,2,0,0
715,Musical|Animation|popularity,+0.833|+0.640|+0.400,17,3,9,8
714,Horror|popularity|Fantasy,+0.620|+0.498|+0.262,5,15,11,8
713,Musical|Animation|classic,+0.884|+0.599|+0.372,15,5,1,1
712,Horror|modern|Sci-Fi,+0.805|+0.366|+0.233,12,8,1,0
711,popularity|retro|classic,+0.431|+0.327|+0.249,13,7,16,14
710,modern|contemporary|popularity,+0.387|+0.371|+0.348,13,7,16,13
709,Documentary|retro|Fantasy,+0.627|+0.345|+0.345,8,12,11,18
708,popularity|contemporary|Musical,+0.416|+0.326|+0.286,10,10,13,7
707,Mystery|popularity|Thriller,+0.688|+0.442|+0.418,11,9,8,6
706,Drama|modern|popularity,+0.775|+0.481|+0.224,3,17,1,6
705,Sci-Fi|popularity|Fantasy,+0.613|+0.504|+0.250,1,19,18,9
704,Western|contemporary|popularity,+0.419|+0.333|+0.307,17,3,7,5
703,popularity|Musical|Sci-Fi,+0.393|+0.288|+0.262,10,10,13,12
702,Comedy|Documentary|Fantasy,+0.688|+0.226|+0.165,14,6,0,1
701,contemporary|popularity|Crime,+0.640|+0.635|+0.246,9,11,11,11
700,Fantasy|Mystery|Crime,+0.420|+0.363|+0.352,17,3,4,6
699,classic|popularity|Mystery,+0.375|+0.335|+0.327,17,3,9,11
698,classic|niche|Documentary,+0.460|+0.370|+0.303,13,7,12,18
697,Comedy|modern|popularity,+0.747|+0.369|+0.363,10,10,14,14
696,popularity|contemporary|Horror,+0.430|+0.389|+0.266,9,11,9,8
695,popularity|classic|Documentary,+0.476|+0.349|+0.313,9,11,19,19
694,popularity|Fantasy|Sci-Fi,+0.481|+0.449|+0.367,15,5,19,18
693,contemporary|popularity|Mystery,+0.810|+0.388|+0.250,15,5,3,2
692,popularity|contemporary|Comedy,+0.547|+0.304|+0.253,8,12,12,12
691,Comedy|popularity|Documentary,+0.598|+0.479|+0.220,13,7,14,10
690,contemporary|Comedy|popularity,+0.530|+0.400|+0.330,6,14,5,7
689,Sci-Fi|Fantasy|Adventure,+0.711|+0.349|+0.325,18,2,1,1
688,War|popularity|Western,+0.886|+0.320|+0.299,8,12,10,4
687,Romance|Musical|Adventure,+0.795|+0.290|+0.250,11,9,0,0
686,Action|popularity|modern,+0.660|+0.588|+0.289,7,13,19,18
685,popularity|Animation|Sci-Fi,+0.397|+0.238|+0.188,15,5,9,6
684,popularity|Action|Fantasy,+0.414|+0.271|+0.262,11,9,6,2
683,popularity|modern|niche,+0.420|+0.412|+0.239,12,8,19,19
682,popularity|retro|classic,+0.545|+0.224|+0.210,5,15,19,15
681,Animation|Musical|Fantasy,+0.836|+0.466|+0.426,16,4,0,2
680,popularity|Animation|Western,+0.400|+0.331|+0.308,16,4,8,6
679,Sci-Fi|popularity|Fantasy,+0.592|+0.453|+0.254,11,9,17,12
678,Drama|contemporary|niche,+0.419|+0.416|+0.375,8,12,5,6
677,popularity|Drama|Thriller,+0.259|+0.241|+0.235,8,12,6,3
676,Comedy|Documentary|Fantasy,+0.546|+0.400|+0.290,17,3,0,0
675,popularity|contemporary|Action,+0.313|+0.311|+0.231,16,4,5,3
674,Thriller|popularity|Crime,+0.492|+0.456|+0.335,11,9,17,16
673,popularity|Sci-Fi|contemporary,+0.324|+0.321|+0.317,14,6,8,6
672,Action|popularity|War,+0.626|+0.462|+0.249,12,8,17,16
671,popularity|Documentary|contemporary,+0.365|+0.296|+0.290,14,6,19,17
670,popularity|classic|contemporary,+0.343|+0.299|+0.298,17,3,17,15
669,contemporary|popularity|Action,+0.783|+0.513|+0.300,12,8,9,8
668,popularity|Action|Crime,+0.602|+0.230|+0.198,11,9,20,20
667,popularity|Action|Sci-Fi,+0.581|+0.532|+0.468,7,13,20,14
666,classic|popularity|Musical,+0.500|+0.308|+0.277,15,5,2,2
665,Horror|popularity|Sci-Fi,+0.799|+0.380|+0.332,12,8,9,9
664,popularity|Crime|Fantasy,+0.393|+0.390|+0.376,14,6,7,6
663,Horror|retro|Sci-Fi,+0.843|+0.408|+0.276,10,10,0,0
662,Action|Adventure|popularity,+0.605|+0.382|+0.368,14,6,2,1
661,Drama|popularity|Western,+0.562|+0.334|+0.294,8,12,11,10
660,contemporary|Thriller|Mystery,+0.817|+0.228|+0.222,17,3,1,1
659,Drama|modern|popularity,+0.723|+0.415|+0.368,8,12,5,6
658,popularity|Mystery|Horror,+0.301|+0.170|+0.137,10,10,16,8
657,Western|contemporary|popularity,+0.378|+0.363|+0.339,17,3,8,7
656,popularity|classic|retro,+0.403|+0.300|+0.253,8,12,12,7
655,Comedy|popularity|Musical,+0.874|+0.292|+0.200,7,13,9,7
654,retro|Drama|popularity,+0.609|+0.591|+0.286,11,9,2,2
653,popularity|Romance|Mystery,+0.320|+0.308|+0.286,16,4,6,4
652,Sci-Fi|popularity|modern,+0.637|+0.286|+0.279,18,2,1,1
651,Action|Adventure|Sci-Fi,+0.805|+0.262|+0.241,14,6,3,3
650,contemporary|popularity|Action,+0.777|+0.501|+0.421,11,9,8,6
649,popularity|modern|Drama,+0.744|+0.300|+0.188,6,14,19,20
648,popularity|Drama|retro,+0.511|+0.388|+0.234,9,11,18,17
647,Action|popularity|modern,+0.762|+0.351|+0.321,12,8,17,15
646,Animation|popularity|Musical,+0.612|+0.394|+0.382,10,10,6,4
645,Comedy|popularity|Documentary,+0.533|+0.401|+0.262,12,8,17,15
644,modern|popularity|contemporary,+0.395|+0.379|+0.321,17,3,13,15
643,contemporary|popularity|Western,+0.513|+0.394|+0.358,12,8,12,8
642,popularity|Romance|Sci-Fi,+0.609|+0.315|+0.300,2,18,19,10
641,popularity|Romance|Documentary,+0.632|+0.239|+0.213,9,11,19,19
640,popularity|modern|Drama,+0.501|+0.450|+0.279,10,10,20,20
639,Fantasy|popularity|retro,+0.376|+0.376|+0.374,13,7,10,5
638,retro|popularity|Fantasy,+0.666|+0.265|+0.243,6,14,10,4
637,Western|popularity|classic,+0.890|+0.418|+0.339,12,8,4,4
636,Sci-Fi|Action|Adventure,+0.785|+0.288|+0.284,15,5,9,7
635,Comedy|popularity|Musical,+0.784|+0.329|+0.287,10,10,11,7
634,popularity|Sci-Fi|Fantasy,+0.396|+0.358|+0.302,17,3,20,20
633,contemporary|popularity|Horror,+0.406|+0.386|+0.247,15,5,9,9
632,Sci-Fi|modern|popularity,+0.722|+0.330|+0.299,15,5,9,5
631,popularity|Animation|Horror,+0.401|+0.152|+0.136,5,15,15,8
630,Comedy|popularity|Musical,+0.794|+0.416|+0.258,8,12,18,14
628,contemporary|popularity|Comedy,+0.607|+0.579|+0.422,8,12,11,10
629,Animation|Fantasy|Adventure,+0.471|+0.465|+0.316,15,5,0,0
627,Fantasy|Animation|Mystery,+0.697|+0.336|+0.335,11,9,10,13
626,popularity|Animation|contemporary,+0.418|+0.269|+0.251,15,5,10,7
625,popularity|Drama|contemporary,+0.508|+0.454|+0.325,7,13,10,4
624,War|popularity|classic,+0.477|+0.433|+0.272,7,13,14,10
623,popularity|Fantasy|Documentary,+0.370|+0.343|+0.337,17,3,7,5
622,modern|popularity|Documentary,+0.509|+0.385|+0.289,11,9,18,18
621,Crime|popularity|Thriller,+0.698|+0.489|+0.372,3,17,10,7
620,Comedy|modern|Documentary,+0.732|+0.328|+0.155,13,7,0,1
619,Comedy|popularity|Musical,+0.665|+0.410|+0.248,8,12,19,13
618,contemporary|Horror|Sci-Fi,+0.518|+0.494|+0.279,9,11,1,7
617,Mystery|popularity|classic,+0.787|+0.360|+0.350,9,11,2,9
616,Sci-Fi|popularity|Fantasy,+0.499|+0.396|+0.317,14,6,17,19
615,popularity|Fantasy|Sci-Fi,+0.610|+0.592|+0.555,6,14,17,12
614,Animation|Fantasy|Musical,+0.606|+0.457|+0.370,14,6,0,1
613,modern|popularity|Drama,+0.520|+0.489|+0.240,5,15,16,18
612,contemporary|Sci-Fi|Horror,+0.446|+0.298|+0.291,12,8,3,6
611,popularity|contemporary|Animation,+0.349|+0.250|+0.195,18,2,8,8
610,Western|Drama|popularity,+0.506|+0.485|+0.373,10,10,13,10
609,popularity|Action|War,+0.617|+0.356|+0.215,13,7,20,20
608,Action|popularity|Adventure,+0.739|+0.333|+0.278,11,9,7,7
607,Drama|popularity|modern,+0.570|+0.471|+0.425,10,10,14,15
606,Comedy|popularity|Animation,+0.850|+0.438|+0.228,9,11,7,8
605,popularity|Western|Animation,+0.408|+0.372|+0.321,17,3,8,7
604,contemporary|popularity|Crime,+0.783|+0.440|+0.244,10,10,6,11
603,Action|popularity|modern,+0.787|+0.448|+0.279,10,10,17,14
602,Sci-Fi|Horror|Adventure,+0.779|+0.294|+0.240,14,6,2,2
601,War|popularity|retro,+0.858|+0.426|+0.298,11,9,11,9
600,contemporary|popularity|Animation,+0.592|+0.531|+0.344,11,9,12,10
599,Drama|popularity|classic,+0.487|+0.330|+0.280,11,9,13,11
598,Action|popularity|modern,+0.637|+0.553|+0.292,11,9,20,20
597,Western|contemporary|popularity,+0.383|+0.367|+0.367,15,5,9,7
596,contemporary|popularity|Horror,+0.603|+0.315|+0.308,10,10,2,3
595,Thriller|modern|popularity,+0.744|+0.412|+0.398,7,13,11,6
594,Comedy|popularity|Musical,+0.839|+0.340|+0.206,9,11,13,11
593,contemporary|popularity|Documentary,+0.840|+0.362|+0.253,8,12,3,11
592,popularity|Action|Crime,+0.523|+0.445|+0.267,14,6,20,20
591,classic|Thriller|Mystery,+0.663|+0.285|+0.280,13,7,5,11
590,modern|popularity|Drama,+0.597|+0.341|+0.273,6,14,9,11
589,Western|popularity|Comedy,+0.726|+0.562|+0.306,16,4,9,10
588,popularity|classic|Documentary,+0.329|+0.320|+0.311,5,15,7,11
587,popularity|contemporary|Documentary,+0.534|+0.369|+0.265,13,7,20,19
586,popularity|Comedy|Animation,+0.455|+0.451|+0.290,10,10,19,16
585,contemporary|Animation|Fantasy,+0.801|+0.330|+0.309,7,13,0,11
584,Drama|popularity|modern,+0.565|+0.510|+0.420,11,9,13,18
583,retro|Horror|popularity,+0.396|+0.342|+0.300,13,7,0,0
582,popularity|contemporary|Drama,+0.644|+0.239|+0.209,7,13,20,20
581,Comedy|popularity|modern,+0.658|+0.474|+0.385,11,9,15,12
580,War|classic|popularity,+0.677|+0.439|+0.363,12,8,13,13
579,popularity|Thriller|Sci-Fi,+0.686|+0.503|+0.275,11,9,18,16
578,popularity|modern|Documentary,+0.534|+0.459|+0.204,9,11,19,20
577,Crime|popularity|Mystery,+0.927|+0.404|+0.285,4,16,10,5
576,retro|popularity|Documentary,+0.611|+0.450|+0.185,7,13,18,15
575,popularity|Action|retro,+0.540|+0.497|+0.250,12,8,19,18
574,popularity|modern|Documentary,+0.460|+0.459|+0.311,13,7,20,20
573,Action|popularity|Crime,+0.674|+0.475|+0.228,9,11,18,19
572,contemporary|popularity|Animation,+0.852|+0.335|+0.273,15,5,2,3
571,Thriller|popularity|modern,+0.770|+0.365|+0.354,6,14,8,7
570,contemporary|popularity|Animation,+0.918|+0.417|+0.234,15,5,5,5
569,contemporary|popularity|Animation,+0.866|+0.418|+0.355,13,7,6,11
568,Action|popularity|modern,+0.675|+0.506|+0.332,11,9,20,19
567,Adventure|Fantasy|Animation,+0.852|+0.358|+0.258,13,7,1,1
566,Fantasy|Animation|Adventure,+0.571|+0.528|+0.476,8,12,0,0
565,popularity|contemporary|Sci-Fi,+0.414|+0.400|+0.308,13,7,12,6
564,classic|popularity|Western,+0.595|+0.428|+0.302,10,10,8,10
563,Sci-Fi|Fantasy|contemporary,+0.451|+0.315|+0.285,11,9,1,3
562,Action|popularity|War,+0.705|+0.419|+0.224,10,10,18,15
561,Fantasy|popularity|Animation,+0.676|+0.472|+0.342,11,9,2,0
559,Romance|popularity|modern,+0.705|+0.426|+0.415,12,8,12,12
560,Action|Adventure|Sci-Fi,+0.849|+0.342|+0.334,7,13,1,1
558,contemporary|popularity|Documentary,+0.670|+0.455|+0.263,14,6,11,14
557,Mystery|popularity|classic,+0.792|+0.351|+0.326,7,13,3,9
556,Sci-Fi|popularity|Fantasy,+0.843|+0.411|+0.334,9,11,14,5
555,Animation|Musical|popularity,+0.951|+0.504|+0.332,9,11,3,0
554,popularity|Western|contemporary,+0.383|+0.378|+0.340,19,1,7,7
553,Comedy|modern|popularity,+0.827|+0.395|+0.183,9,11,4,2
552,popularity|Horror|Mystery,+0.232|+0.160|+0.149,13,7,9,5
551,Comedy|modern|popularity,+0.752|+0.406|+0.325,9,11,9,8
550,Drama|popularity|War,+0.864|+0.215|+0.178,5,15,1,2
549,contemporary|popularity|Animation,+0.947|+0.299|+0.249,13,7,1,1
548,Horror|Sci-Fi|contemporary,+0.823|+0.310|+0.275,10,10,0,0
547,Sci-Fi|popularity|Fantasy,+0.804|+0.443|+0.317,11,9,17,13
546,popularity|Horror|contemporary,+0.346|+0.338|+0.243,16,4,9,7
545,popularity|Animation|Western,+0.402|+0.366|+0.336,14,6,8,6
543,Mystery|Fantasy|Crime,+0.706|+0.342|+0.324,13,7,3,7
544,Adventure|popularity|Action,+0.782|+0.376|+0.332,9,11,11,6
542,contemporary|popularity|Sci-Fi,+0.486|+0.429|+0.285,14,6,13,10
541,popularity|modern|Drama,+0.546|+0.521|+0.157,2,18,13,14
540,popularity|Animation|modern,+0.717|+0.245|+0.208,6,14,19,20
539,Animation|Musical|popularity,+0.929|+0.424|+0.296,11,9,1,0
538,Adventure|popularity|Action,+0.791|+0.384|+0.363,9,11,13,8
537,popularity|Drama|retro,+0.397|+0.271|+0.219,7,13,13,8
536,Animation|Fantasy|Adventure,+0.656|+0.378|+0.345,13,7,8,12
534,War|Western|popularity,+0.969|+0.345|+0.304,12,8,7,6
535,Western|popularity|contemporary,+0.412|+0.368|+0.338,14,6,10,7
533,Comedy|popularity|Animation,+0.825|+0.364|+0.158,7,13,8,9
532,Fantasy|Sci-Fi|Adventure,+0.855|+0.472|+0.402,14,6,5,8
531,popularity|Comedy|retro,+0.535|+0.405|+0.217,9,11,13,18
530,popularity|Documentary|retro,+0.622|+0.298|+0.239,3,17,19,19
529,popularity|Documentary|classic,+0.368|+0.352|+0.320,11,9,16,17
528,popularity|contemporary|Animation,+0.712|+0.295|+0.262,7,13,18,20
527,popularity|Comedy|Documentary,+0.503|+0.394|+0.292,13,7,20,19
526,Action|popularity|War,+0.796|+0.393|+0.252,5,15,15,11
525,popularity|Musical|Sci-Fi,+0.464|+0.279|+0.278,11,9,13,12
524,modern|Mystery|Fantasy,+0.373|+0.123|+0.114,15,5,1,1
523,Action|popularity|Sci-Fi,+0.800|+0.441|+0.249,5,15,16,6
522,Sci-Fi|popularity|Action,+0.823|+0.404|+0.342,11,9,18,12
521,Thriller|popularity|Mystery,+0.751|+0.384|+0.287,9,11,8,2
520,Romance|popularity|Mystery,+0.644|+0.438|+0.309,9,11,15,9
519,Comedy|popularity|Animation,+0.765|+0.517|+0.244,10,10,20,17
518,Drama|modern|popularity,+0.385|+0.315|+0.295,7,13,11,14
517,popularity|Drama|War,+0.260|+0.224|+0.192,7,13,14,7
516,Sci-Fi|contemporary|Fantasy,+0.625|+0.304|+0.299,15,5,1,1
515,popularity|Drama|retro,+0.503|+0.249|+0.210,4,16,16,10
514,Sci-Fi|popularity|Fantasy,+0.708|+0.432|+0.272,6,14,18,11
513,popularity|War|Fantasy,+0.340|+0.270|+0.226,9,11,18,13
512,Mystery|Crime|Thriller,+0.919|+0.307|+0.299,18,2,1,2
510,Animation|Musical|Fantasy,+0.937|+0.500|+0.431,14,6,1,3
509,Thriller|modern|Mystery,+0.696|+0.339|+0.258,9,11,0,1
511,Western|popularity|contemporary,+0.387|+0.370|+0.296,19,1,8,7
508,Documentary|popularity|Animation,+0.903|+0.329|+0.265,14,6,1,2
507,Documentary|classic|Drama,+0.371|+0.338|+0.326,11,9,15,19
506,popularity|contemporary|Western,+0.399|+0.391|+0.363,12,8,11,8
505,Comedy|popularity|Musical,+0.800|+0.406|+0.224,7,13,19,14
504,Mystery|Crime|Fantasy,+0.553|+0.447|+0.414,14,6,9,13
503,Western|popularity|War,+0.910|+0.363|+0.352,14,6,4,5
502,popularity|Drama|War,+0.585|+0.471|+0.229,11,9,18,19
500,contemporary|popularity|Animation,+0.665|+0.501|+0.279,14,6,8,11
